idhogar,Monto_Alquiler,Promedio_Anos_Escolaridad,Pared_Zocalo,Pared_Prefabricado,Pared_Madera,Piso_Cemento,Piso_Madera,Techo_Zinc,Electricidad_Cooperativa,Inodoro_Alcantarillado,Inodoro_Septico,Inodoro_Letrina,Basura_Camion,Pared_Mala,Pared_Regular,Techo_Malo,Techo_Regular,Piso_Malo,Piso_Regular,Tiene_Discapacitado,Proporcion_Mujeres,Jefe_Viudo,Jefe_Soltero,Cant_Ninos,Cant_Adultos,Cant_Adultos_Mayores,Promedio_Educ_Adultos,Sin_Educacion,Educ_Tecnica_Incompleta,Educ_Tecnica_Completa,Educ_Postgrado,Total_Dormitorios,Personas_por_Cuarto,Casa_Propia_Pagando,Casa_Precario,Casa_Prestada_Asignada,Region_Central,Region_Chorotega,Region_Pacifico_Central,Region_Brunca,Region_Huetar_Atlantica,Zona_Urbana,Edad_Promedio,Hogar_con_Rezago_Escolar,Hogar_sin_Jefe_Educado,Tasa_Dependencia,Target,Indice_Activos_Tech,Privacion_Servicios_Basicos,Calidad_Materiales_Vivienda,Hacinamiento_Severo
cf14ee53e,-0.4581085725612524,0.8415283122720321,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.4121202571597755,1,1,0.8923131906921408,0.7283872888028295,1.1412309790886452,1.5797035153022914,0,0,0,0,1.5059930958304362,-0.1737155590984547,0,0,0,0,1,0,0,0,1,-0.05221824795067163,1,0,0.08621483169865207,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
cf1c47340,-0.4581085725612524,0.2537342648736423,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,1.1412309790886452,-0.15156984067668303,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,1,0,0,1,0.7555512236448698,0,0,-0.3830860243777342,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
cf240460a,0.6319347741945386,3.856342942476677,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,2.838811217401147,0,0,0,1,-1.6909729866665713,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.49592260558765894,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
cf72a46fc,-0.4581085725612524,-1.0735426163485284,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-1.6467602516742434,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,0,0,0,0.11085258434326396,1,0,-0.3830860243777342,1,-0.011890111003693917,1.5441919358326328,1.661295161949008,0
cf8b05cd4,-0.4581085725612524,-0.9787371248326591,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,0,0.8923131906921408,1.7023227984729612,-0.5141079362108072,-0.7024294160794244,1,0,0,0,-0.6253176258342354,2.1745430780028374,0,0,0,1,0,0,0,0,0,-0.4390374315316349,0,0,-0.3830860243777342,0,1.012945995122399,-0.4076039627578522,-0.044138854508952025,0
cfbb0e85a,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-0.971273640259677,0,1,-0.8397559824053796,1.7023227984729612,2.796569894388098,-0.8204707705287768,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,0.7128873431028517,0,0,-0.14843559633954106,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
cfcac85ee,-0.13109556853451515,0.3864619529958594,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.1576581012929774,0,1,-0.8397559824053796,2.6762583081430926,-0.5141079362108072,-0.04139778394650944,0,0,0,0,1.5059930958304362,-0.1737155590984547,1,0,0,1,0,0,0,0,1,0.22083058751824397,0,0,-0.6177364524159273,0,1.5253640481854454,-0.4076039627578522,-0.044138854508952025,0
cfcd25a94,0.6319347741945386,1.8654276206434206,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,1.1862322551102136,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,0,0,1,1,-0.8656762369518152,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
cfdb0d673,-0.4581085725612524,1.3914001630640742,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1.8244932752398302,0,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,2.838811217401147,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,1,0,0,0,0,-0.7613867511824378,0,0,0.3208652597368452,0,0.5005279420593525,-0.4076039627578522,0.808578153720028,0
cfee0b17a,-0.4581085725612524,-0.6943206502850511,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,-0.660632871870843,0,0,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.3483053527313673,1,0,0,0,-1.6909729866665713,2.1745430780028374,0,0,1,1,0,0,0,0,0,-1.1785446942599473,0,0,-0.3830860243777342,1,-0.011890111003693917,-0.4076039627578522,0.808578153720028,0
d010ca6b3,-0.4581085725612524,-0.4099041757374431,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0.5819302016844935,0,1,2.624382363789661,-0.24554822086730216,-0.5141079362108072,1.894480381806328,1,0,0,0,-0.6253176258342354,2.1745430780028374,0,0,0,0,0,0,1,0,0,-0.9510039980358512,1,0,0.3208652597368452,1,-0.5243081640667403,1.5441919358326328,1.661295161949008,0
d0331e429,-0.4581085725612524,0.5855534851791848,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,0.12386006506604223,0,0,0,0,1.5059930958304362,-1.1801121178561513,0,0,0,1,0,0,0,0,1,2.0354676399054106,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
d0a06f07e,-0.4581085725612524,-0.8649705350136158,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.4121202571597755,0,0,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,0.4779841284140994,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,1,1,0,0,0,0,1,-1.485724634162477,1,0,0.08621483169865207,1,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
d0c2026c3,-0.4581085725612524,-0.8839316333167898,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,2.624382363789661,-0.24554822086730216,-0.5141079362108072,-0.3483053527313673,1,0,0,0,1.5059930958304362,0.16174996048744414,0,0,0,1,0,0,0,0,1,-1.2164681436306302,1,0,0.3208652597368452,1,-0.011890111003693917,-0.4076039627578522,1.661295161949008,0
d0d1f8b86,0.8499434435456966,-0.6943206502850511,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.8925709700733278,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,-0.5450409828274063,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,1,-0.3821522574756109,0,0,-0.46130283372379866,0,-0.011890111003693917,-0.4076039627578522,-0.044138854508952025,0
d12146ce0,-0.4581085725612524,-0.6374373553755295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.4121202571597755,0,1,0.02627860414338047,1.7023227984729612,2.796569894388098,-0.9385121249781292,0,0,0,0,2.5716484566627718,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.277715761574268,1,0,0.08621483169865207,1,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
d139a4183,0.08691310081664305,-1.1683481078643978,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0.5819302016844935,0,0,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.9385121249781292,1,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,0,0,1,0,0,1,-1.2164681436306302,0,0,-0.3830860243777342,0,-1.0367262171297869,-0.4076039627578522,1.661295161949008,0
d15c7422d,-0.4581085725612524,0.30113701063157683,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.11222264383266253,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,0,1,0,0,0.30046983119667753,0,0,-0.6177364524159273,0,-0.011890111003693917,1.5441919358326328,-0.044138854508952025,0
d1f953457,-0.4581085725612524,-0.9787371248326591,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-1.174594833876834,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,1,0,0,0,1,1.096862267981014,0,0,-0.6177364524159273,1,-0.5243081640667403,-0.4076039627578522,1.661295161949008,0
d201f3abf,-0.4581085725612524,0.15892877335777283,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,1.7583477772409009,0.7283872888028295,-0.5141079362108072,0.4779841284140994,0,1,0,0,1.5059930958304362,0.16174996048744414,0,0,0,1,0,0,0,0,1,-0.6476164030703897,1,0,-0.14843559633954106,0,2.037782101248492,-0.4076039627578522,-0.044138854508952025,0
d20d8adc2,-0.4581085725612524,-2.116403023023091,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-2.118925669471653,1,0,0,0,-1.6909729866665713,0.8326809996592418,0,0,0,1,0,0,0,0,0,2.2630083361295066,0,1,3.136670396195163,1,-1.5491442701928333,-0.4076039627578522,0.808578153720028,0
d22d30c29,-0.4581085725612524,0.3295786580863375,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.3334175869734262,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,0.24190141951539462,0,0,0,0,0.4403377349981003,0.38539355075390497,0,0,0,0,1,0,0,0,1,-0.4162833619092254,1,0,-0.30486921503166986,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d242ffa67,-0.4581085725612524,-1.405361836654071,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-1.174594833876834,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,1,0,0,1,0,0,1,-1.1643234007459413,1,0,-0.14843559633954106,0,-0.5243081640667403,1.5441919358326328,-0.896855862737932,0
d24c3215c,0.8499434435456966,0.06412328184190359,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,0,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,0.359942773964747,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,1,0,0,0,0,1,-0.9699657227211925,1,0,-0.3830860243777342,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
d285b3a88,-0.4581085725612524,0.4433452479053808,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,0.0058187106166898515,0,0,0,0,-1.6909729866665713,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.8932547047653505,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
d2dfde10d,1.9300346945456073,2.718677044286245,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,1.894480381806328,0,0,0,1,-1.6909729866665713,0.8326809996592418,1,0,0,1,0,0,0,0,1,0.3289124182246896,0,0,-0.6177364524159273,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
d2e45f8ad,-0.4581085725612524,-1.263153599380267,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,-1.4106775427755387,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,2.860302663717759,0,0,3.136670396195163,0,-1.5491442701928333,-0.4076039627578522,-0.896855862737932,0
d2ed106ac,-0.4581085725612524,2.0076358579172244,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,1.304273609559566,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,1.8932547047653505,0,0,3.136670396195163,0,-1.5491442701928333,-0.4076039627578522,-0.896855862737932,0
d326ff2f0,4.804620705575777,0.5855534851791848,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,2.248604445154385,1,0,0,1,-0.6253176258342354,0.8326809996592418,0,0,0,1,0,0,0,0,1,-0.9510039980358512,1,0,-0.14843559633954106,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
d340667d0,-0.4581085725612524,0.06412328184190359,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-0.660632871870843,0,0,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,2.838811217401147,1,0,1,0,-1.6909729866665713,2.1745430780028374,0,0,0,0,0,1,0,0,1,-1.2923150423719953,0,0,0.3208652597368452,1,-0.5243081640667403,-0.4076039627578522,-0.044138854508952025,0
d363d9183,-0.4581085725612524,-0.4099041757374431,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1.8244932752398302,0,0,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,-0.3483053527313673,0,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,1,0,0,0,0,0,0,-0.3821522574756109,0,0,0.08621483169865207,0,1.012945995122399,-0.4076039627578522,2.514012170177988,0
d3643ece8,-0.4581085725612524,0.4433452479053808,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,0.0058187106166898515,0,0,0,0,1.5059930958304362,-1.5155776374420502,0,0,0,1,0,0,0,0,1,1.7794843566533025,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
d36946cfa,-0.4581085725612524,-0.4099041757374431,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,-0.7024294160794244,0,0,0,0,0.4403377349981003,-1.4037557886343366,0,0,1,1,0,0,0,0,1,1.5519436604292063,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
d38726dc1,-0.4581085725612524,-0.12548770118983513,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,-0.15156984067668303,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.46748001855964694,1,0,-0.46130283372379866,0,0.5005279420593525,-0.4076039627578522,-0.044138854508952025,0
d38e60e14,-0.4581085725612524,-0.6943206502850511,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.660632871870843,0,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,1.5059930958304362,-0.8446465982702525,0,0,0,0,0,0,0,0,1,-0.8182719252384618,1,0,0.3208652597368452,1,-1.0367262171297869,3.4959878344231177,1.661295161949008,0
d3f101545,3.2733714137870416,0.30113701063157683,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.894480381806328,1,0,0,1,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-1.0647743461478993,0,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d3f306857,-0.4581085725612524,0.5855534851791848,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1.8244932752398302,1,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.12386006506604223,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,0.2435846571406535,0,0,-0.6177364524159273,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
d411f898f,0.9100920354196812,2.1498440951910287,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,1,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,1.4223149640089183,0,0,0,0,0.4403377349981003,-1.4037557886343366,0,0,0,1,0,0,0,0,1,-0.49592260558765894,0,0,-0.6177364524159273,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
d4283f728,-0.4581085725612524,-0.2676959384636391,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-0.5843880616300721,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,2.1207954009894467,0,0,3.136670396195163,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
d46a1d9b3,-0.4581085725612524,1.2965946715482046,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,-0.8397559824053796,1.7023227984729612,1.1412309790886452,0.7140668373128042,0,0,0,0,1.5059930958304362,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.2578059506546595,0,0,-0.46130283372379866,1,2.5502001543115385,-0.4076039627578522,-0.896855862737932,0
d4727599d,-0.4581085725612524,1.5810111460958127,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1.8244932752398302,0,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.9501495462115089,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,0,0.18669948308462947,0,0,-0.6177364524159273,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
d4b71e99f,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,0.24190141951539462,0,0,0,0,1.5059930958304362,-1.1801121178561513,0,0,0,1,0,0,0,0,1,1.4381733123171583,0,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d4bce9879,-0.4581085725612524,-0.5317969505435609,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.7594392121923988,0,1,1.7583477772409009,1.7023227984729612,-0.5141079362108072,-0.5253673844053959,1,0,0,0,-0.6253176258342354,2.845474117174635,0,0,0,0,0,0,0,0,1,-0.6340723140094315,1,0,-0.26576081035863763,0,-0.5243081640667403,3.4959878344231177,1.661295161949008,1
d4d5874a9,0.6319347741945386,0.9552949020910754,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1.8244932752398302,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,1.6583976729076233,1,0,0,0,0.4403377349981003,0.38539355075390497,0,0,0,0,0,0,0,0,1,-0.6893321973781406,1,0,-0.30486921503166986,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
d501218d4,-0.4581085725612524,-0.4099041757374431,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1.8244932752398302,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,1,1.210632616093062,0,0,-0.6177364524159273,1,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
d508a025e,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,0,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,0.4779841284140994,1,0,0,0,-1.6909729866665713,0.8326809996592418,0,0,0,1,0,0,0,0,1,-1.2638724553439833,0,0,-0.14843559633954106,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
d52268c7a,-0.4581085725612524,1.4388029088220087,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.039351335093174664,1,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.8321081917621566,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,0,0,1,0,0,0,0.2151420701126415,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
d526c123e,-0.4581085725612524,-0.29613758591839984,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.0789554311066283,0,0,0.8923131906921408,0.7283872888028295,-0.5141079362108072,0.3992899708087675,1,0,0,0,0.4403377349981003,0.38539355075390497,0,0,1,1,0,0,0,0,1,-1.133036555015128,0,0,-0.30486921503166986,1,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
d52a3b3d4,-0.4581085725612524,-0.9787371248326591,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,0,-0.8798975304658212,1,0,-0.14843559633954106,0,-0.5243081640667403,1.5441919358326328,-0.044138854508952025,0
d55c3fb02,-0.4581085725612524,2.0550386036751593,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,1.343620806403587,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.5280105274207737,0,0,-0.6177364524159273,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d55e15921,-0.02209123385893605,0.3485397563895113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,-0.07287544698864203,0,0,0,0,-0.6253176258342354,0.16174996048744414,1,0,0,1,0,0,0,0,1,-0.23045845999288025,0,0,-0.6177364524159273,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d561635ea,-0.4581085725612524,-0.7654247689219531,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.971273640259677,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-1.0565534794274816,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,0,-0.7803484758677791,1,0,-0.14843559633954106,0,0.5005279420593525,1.5441919358326328,1.661295161949008,0
d59826a1b,1.3840646834560342,0.5855534851791848,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.971273640259677,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.4223149640089183,0,0,0,0,0.4403377349981003,-0.061893629779016676,1,0,0,0,0,0,1,0,1,-0.680799421269737,1,0,-0.14843559633954106,0,2.5502001543115385,-0.4076039627578522,-0.896855862737932,0
d5dae4431,-0.4581085725612524,1.8654276206434206,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.971273640259677,0,1,-0.8397559824053796,1.7023227984729612,-0.5141079362108072,1.1862322551102136,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,0,1,0,0,0,1,-0.1119476807094967,0,0,-0.6177364524159273,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
d5db89d47,-0.4581085725612524,-1.405361836654071,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1.8244932752398302,1,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-1.528718897224891,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,0,1.7794843566533025,0,0,-0.14843559633954106,0,-1.0367262171297869,1.5441919358326328,0.808578153720028,0
d64524b6b,-0.4581085725612524,1.1069836885164663,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,-1.9031959454261795,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,0.5566782860194317,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,1,0,0,0,0,1,0,-0.2873436340489043,0,0,-0.6177364524159273,0,-0.011890111003693917,3.4959878344231177,-0.044138854508952025,0
d64a0f97e,-0.4581085725612524,-0.12548770118983513,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,1.1412309790886452,-0.4663467071807197,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,0,0,0,0,1,0,0.6417808755328217,0,0,-0.3830860243777342,0,-0.5243081640667403,1.5441919358326328,1.661295161949008,0
d6584d766,-0.4581085725612524,-1.1209453621064631,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.971273640259677,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.4663467071807197,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,1,0,0,0,0,1,-1.1927659877739534,0,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
d65d5aa0a,0.32672263710291705,0.4433452479053808,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,1.0681909006608612,0,1,0,0,-0.6253176258342354,0.16174996048744414,1,0,0,1,0,0,0,0,1,0.12981430902860544,0,0,-0.3830860243777342,1,-0.011890111003693917,-0.4076039627578522,0.808578153720028,0
d66a81ad1,-0.4581085725612524,-0.907633006195757,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,-0.971273640259677,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.026619919625460654,1,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,1.661295161949008,0
d66aade26,-0.4581085725612524,-0.030682209673965895,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.660632871870843,0,1,-0.8397559824053796,1.7023227984729612,-0.5141079362108072,0.0058187106166898515,0,1,1,0,-1.6909729866665713,3.516405156346433,0,0,1,0,0,1,0,0,0,-0.3442288081049283,0,0,-0.6177364524159273,0,-0.011890111003693917,1.5441919358326328,0.808578153720028,1
d67448784,-0.4581085725612524,-0.9787371248326591,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.4663467071807197,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,0,-1.2069872812879594,1,0,-0.14843559633954106,1,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
